city,公司简称,公司全称,所属行业,工作地点,职位特点,薪资,经验,职位名称,firstType,secondType,职位标签,positionId,createTime
深圳,乐易网络,深圳市乐易网络有限公司,"移动互联网,游戏",南山区,"海外手游,鹅厂大神",7k-14k,应届毕业生,数据分析,开发/测试/运维类,数据开发,"游戏,游戏开发,手机游戏",2938574,2017-09-15 10:32:10
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,数据分析,10k-20k,3-5年,数据分析开发工程师,开发/测试/运维类,数据开发,"数据挖掘,建模",3098907,2017-09-05 11:25:56
深圳,时代华纳,深圳市时代华纳科技有限公司,"移动互联网,医疗健康",南山区,"五险一金,周末双休,氛围好,大牛多",10k-15k,3-5年,资深数据分析,市场/商务/销售类,市场/营销,"大数据,数据挖掘,竞品分析",3444063,2017-09-14 11:14:32
深圳,顺丰科技有限公司,顺丰科技有限公司,"移动互联网,电子商务",南山区,"弹性上班,餐补,五险一金,发展空间大",15k-30k,3-5年,高级数据分析工程师,开发/测试/运维类,数据开发,"物流,大数据,SPSS,sas",3314228,2017-09-07 10:45:42
深圳,Walmart China,沃尔玛（中国）投资有限公司,"电子商务,其他",福田区,"精英团队,成长空间,薪酬福利,外企文化",15k-25k,3-5年,高级数据分析经理,产品/需求/项目类,数据分析,"总监,资深,BI,商业",2960741,2017-09-15 14:39:29
深圳,招银前海金融,深圳市招银前海金融资产交易中心有限公司,金融,南山区,"餐费补助,交通补助,通讯补贴,招商系",15k-30k,3-5年,大数据分析师（数据仓库方向）,产品/需求/项目类,数据分析,,2733538,2017-09-15 09:14:05
深圳,随手科技,深圳市随手科技有限公司,"移动互联网,金融",南山区,以下省略一万字,7k-14k,1-3年,数据分析师助理，如何巧妙的过七夕,产品/需求/项目类,数据分析,"金融,大数据,专员,业务运营",3506319,2017-09-16 16:00:26
深圳,新国都,深圳市新国都技术股份有限公司,"金融,硬件",南山区,"上市公司,福利完善",10k-18k,3-5年,业务数据分析师,产品/需求/项目类,数据分析,"支付,征信,数据挖掘,SPSS",3275590,2017-09-16 22:05:50
深圳,达飞金控,深圳达飞金融控股有限公司,"移动互联网,金融",南山区,"五险一金,节日福利,氛围轻松,无敌海景",10k-18k,3-5年,高级数据分析师,产品/需求/项目类,数据分析,"专员,SPSS,sas,数据管理",3022421,2017-09-12 18:43:59
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"公司背景好,稳定,福利好,环境好",8k-15k,1年以下,数据分析师,开发/测试/运维类,数据开发,"金融,初级,数据挖掘,建模,统计",3550322,2017-09-14 09:56:14
深圳,融才科技,深圳市融才科技有限公司,"移动互联网,金融",福田区,"晋升空间大,发展前景好",9k-18k,3-5年,数据分析,开发/测试/运维类,数据开发,"数据挖掘,SPSS",3578784,2017-09-14 08:39:35
深圳,前海数维,深圳市前海数维信息技术有限公司,数据服务,罗湖区,大数据时代，打造最强的信息平台,20k-40k,3-5年,数据分析师/数据建模,产品/需求/项目类,数据分析,"金融,量化",2691971,2017-08-30 16:47:46
深圳,乐信,深圳乐信控股有限公司,移动互联网,南山区,"D轮融资,超棒团队,超棒环境,超棒福利",18k-28k,3-5年,高级数据分析工程师,开发/测试/运维类,数据开发,"支付,算法,数据挖掘,机器学习",3409459,2017-09-12 15:28:18
深圳,长城物业集团,长城物业集团股份有限公司,"移动互联网,O2O",龙岗区,"双休,各种福利,晋升空间大,不打卡",7k-10k,1-3年,数据分析专员,产品/需求/项目类,数据分析,医疗健康,3523406,2017-09-11 10:52:34
深圳,达飞金控,深圳达飞金融控股有限公司,"移动互联网,金融",南山区,节日福利,10k-20k,1-3年,数据分析高级工程师,开发/测试/运维类,数据开发,,2836426,2017-09-12 18:44:00
深圳,承儒科技,深圳市承儒科技有限公司,"移动互联网,教育",南山区,"项目奖金,专业培训,股票期权,带薪年假",6k-9k,1-3年,数据分析组长,产品/需求/项目类,数据分析,"教育,资深,高级,专员,建模",3614625,2017-09-15 14:30:27
深圳,火星圈,深圳火星圈信息技术有限公司,"移动互联网,社交网络",南山区,扁平化管理,10k-20k,3-5年,数据分析师,产品/需求/项目类,数据分析,"金融,大数据,数据挖掘,SPSS",3257138,2017-09-11 15:12:25
深圳,上海燕致,上海燕致网络科技有限公司深圳分公司,移动互联网、金融,南山区,"资金雄厚,福利多多,项目平台好,扁平化管理",18k-25k,3-5年,资深数据分析师,开发/测试/运维类,数据开发,"数据挖掘,SPSS",3174987,2017-08-25 11:01:19
深圳,思创科技,深圳思创科技服务有限公司,"移动互联网,金融",南山区,福利待遇好,10k-15k,3-5年,数据分析专员/经理招聘,开发/测试/运维类,数据开发,"广告营销,大数据,数据挖掘,SPSS,sas",3341676,2017-09-15 10:39:57
深圳,百米生活,深圳市百米生活股份有限公司,"移动互联网,O2O",龙华新区,"完善福利,周末双休,五险一金,办公环境好",10k-20k,3-5年,DBA数据分析师,开发/测试/运维类,数据开发,"数据库,hive,MySQL数据库,数据管理",3530429,2017-09-15 09:24:47
深圳,蓝色光标SNK,北京思恩客广告有限公司,"移动互联网,游戏",,发展空间大 福利健全 待遇好,8k-10k,1-3年,高级数据分析师,设计,用户研究,"游戏,广告营销",2349254,2017-09-13 17:47:55
深圳,锦泰宏,深圳市锦泰宏企业服务有限公司,企业服务,罗湖区,"周末双休,带薪年假,五险一金,专业培训",5k-7k,1-3年,数据分析师,开发/测试/运维类,数据开发,,3546492,2017-09-11 14:30:05
深圳,鹏元数据技术,深圳前海鹏元数据技术有限公司,"数据服务,金融",福田区,"周末双休,员工旅游,五险一金,股权激励",15k-25k,1-3年,金融大数据分析师,金融类,风控,"金融,旅游,SPSS,sas",3030396,2017-09-14 12:28:08
深圳,利民网,深圳利民网金融信息服务有限公司,"移动互联网,金融",南山区,优秀团队管理 福利待遇好,8k-15k,3-5年,数据分析师,产品/需求/项目类,数据分析,"高级,业务运营,数据挖掘,SPSS",2567624,2017-09-15 10:08:21
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"大平台,薪酬福利,成长空间,团队文化",15k-30k,3-5年,数据分析高级工程师（深圳）,产品/需求/项目类,数据分析,"广告营销,大数据,数据挖掘",3525504,2017-09-06 14:57:45
深圳,爱豆网络,深圳市爱豆网络技术有限公司,"移动互联网,社交网络",南山区,"福利多多,五险一金,丰厚的奖金",10k-20k,3-5年,数据分析师,产品/需求/项目类,数据分析,"数据挖掘,行为研究",3381081,2017-09-14 10:17:59
深圳,一面数据,深圳市一面网络技术有限公司,"移动互联网,数据服务",南山区,"五险一金,年度旅游,团建,年度体检",12k-20k,1-3年,数据分析师,开发/测试/运维类,数据开发,"大数据,数据挖掘,自然语言处理",3564590,2017-09-12 14:08:14
深圳,500.com集团,深圳市易讯天空网络技术有限公司,"移动互联网,电子商务",龙岗区,股票期权 核心和权威；生活成本基本为0,15k-30k,3-5年,足球赛事数据分析师,产品,产品经理,,1514501,2017-09-15 09:34:14
深圳,PKFARE比客,深圳马可孛罗科技有限公司,旅游,南山区,大牛多 福利好 弹性管理,10k-20k,3-5年,商业数据分析师,运营/编辑/客服,运营,"资深,高级,数据挖掘,SPSS",3147627,2017-09-12 10:47:21
深圳,开门电子商务,深圳市开门电子商务有限公司,电子商务,南山区,项目前景好，提供上升通道大。,6k-8k,1-3年,数据分析师,市场与销售,市场/营销,,443975,2017-09-15 17:02:05
深圳,OPPO,广东欧珀移动通信有限公司,移动互联网,南山区,亿级用户，大平台，给力薪酬,15k-30k,3-5年,高级游戏数据分析师,开发/测试/运维类,数据开发,"游戏,大数据,数据挖掘,建模,SPSS",3487921,2017-09-11 09:47:05
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"良好的氛围,机会多,业务范围广",20k-40k,3-5年,SNG_BI_高级数据分析师,开发/测试/运维类,数据开发,"游戏,社交,数据挖掘,sas",3565742,2017-09-15 10:03:19
深圳,Epoque,意礴科技（深圳）有限公司,"移动互联网,电子商务",南山区,"高薪,优质团队",10k-20k,1-3年,数据分析师,开发/测试/运维类,数据开发,"大数据,数据挖掘,SPSS",3401229,2017-09-14 09:17:36
深圳,中地控股,江苏中地控股集团有限公司,"移动互联网,金融",南山区,"交通补,通讯补,餐补,高薪",12k-20k,3-5年,数据分析（数字货币）,运营/编辑/客服,审核,"金融,数据挖掘,SPSS",3544524,2017-09-15 09:08:33
深圳,平安科技,平安科技（深圳）有限公司,金融,福田区,公司发展前景好，福利待遇好,15k-20k,不限,数据分析师（数据仓库）（深圳）,开发/测试/运维类,数据开发,"大数据,BI",3200572,2017-09-15 11:04:03
深圳,乐信,深圳乐信控股有限公司,移动互联网,南山区,"D轮融资,年终奖,年底双薪,弹性上班",15k-30k,5-10年,高级数据分析经理,产品/需求/项目类,数据分析,"电商,资深,数据挖掘,SPSS,sas",3158318,2017-09-04 20:02:35
深圳,深圳火星圈,深圳火星圈信息技术有限公司,"社交网络,移动互联网",南山区,"年轻化团队,扁平化管理,弹性上班,工作氛围好",10k-20k,1-3年,数据分析师,运营/编辑/客服,审核,"金融,大数据,数据挖掘,SPSS",3592007,2017-09-11 14:27:21
深圳,顺丰科技有限公司,顺丰科技有限公司,"移动互联网,电子商务",南山区,福利佳,18k-30k,1-3年,数据分析工程师,开发/测试/运维类,数据开发,"物流,大数据,数据挖掘,SQL,sas",3365183,2017-09-07 10:45:42
深圳,艾诺伊,深圳艾诺伊电子商务有限公司,"移动互联网,电子商务",南山区,"保底16薪,技术氛围好",35k-50k,5-10年,资深大数据分析师,开发/测试/运维类,数据开发,数据挖掘,3564107,2017-09-15 14:16:04
深圳,Walmart China,沃尔玛（中国）投资有限公司,"电子商务,其他",福田区,"企业品牌,薪酬福利,发展空间,外企文化",20k-40k,5-10年,高级数据分析经理,产品/需求/项目类,数据分析,"资深,大数据,BI,商业",3549101,2017-09-15 14:39:30
深圳,一满乐,深圳市一满乐科技有限公司,移动互联网,南山区,"硅谷团队,一线创投,定期团建",7k-12k,1-3年,数据分析师,产品/需求/项目类,数据分析,"大数据,数据挖掘,SPSS",3232151,2017-09-14 10:20:44
深圳,平安人寿,中国平安人寿保险股份有限公司,金融,福田区,500强、领导nice、下午茶福利、办公环境优,10k-20k,1-3年,数据分析岗,产品/需求/项目类,数据分析,"资深,高级,大数据,专员,SPSS",3316723,2017-08-31 22:50:40
深圳,青果乐园,深圳市青果乐园网络科技有限公司,"移动互联网,金融",南山区,"行业大咖,互联网金融,发展前景好,五险一金",15k-20k,3-5年,数据分析工程师,开发/测试/运维类,数据开发,"金融,数据挖掘,大数据",3352977,2017-09-14 11:32:51
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",18k-30k,3-5年,HY3-互娱数据分析经理（深圳）,产品/需求/项目类,数据分析,"游戏,运营,策划,手游",3290255,2017-09-05 11:25:57
深圳,Walmart China,沃尔玛（中国）投资有限公司,"电子商务,其他",福田区,"企业文化,职业发展,薪酬福利,工作环境",20k-30k,5-10年,商业数据分析-经理,市场与销售,数据分析,BI,2325211,2017-09-15 14:39:30
深圳,乐信,深圳乐信控股有限公司,移动互联网,南山区,"年底双薪,年终奖金,扁平管理,弹性上班",13k-26k,3-5年,数据分析师（普惠金融）,开发/测试/运维类,数据开发,"金融,支付",2828728,2017-09-04 20:02:35
深圳,小蚁,上海小蚁科技有限公司,"移动互联网,硬件",南山区,"智能硬件,小米生态链,成长型环境,餐补茶歇",20k-40k,5-10年,高级数据分析经理,产品/需求/项目类,数据分析,"大数据,数据挖掘,SPSS,数据管理",3528960,2017-09-15 10:42:40
深圳,极光,深圳市和讯华谷信息技术有限公司,"移动互联网,数据服务",南山区,"14薪+,弹性工作,技术氛围,工作餐",15k-25k,不限,数据分析产品经理,产品/需求/项目类,产品设计/需求分析,"大数据,用户体验,用户研究",3262303,2017-09-14 10:36:32
深圳,东方快车,深圳市东方快车投资管理有限公司,"金融,移动互联网",南山区,"五险一金,周末双休",6k-8k,1-3年,数据分析,开发/测试/运维类,数据开发,"金融,SQL,SPSS,sas",3497111,2017-08-21 09:16:21
深圳,银盛金融,深圳银盛金融集团有限公司,"移动互联网,金融",龙华新区,"五险一金,法定假日,年度体检,年终分红",5k-10k,1-3年,数据分析员,金融类,风控,"支付,风控,资信评估,合规稽查,统计,sas",3410475,2017-09-13 09:03:38
深圳,全棉时代,深圳全棉时代科技有限公司,"电子商务,其他",龙华新区,"职业发展好,晋升空间大,工作氛围佳,公司福利好",5k-8k,1-3年,数据分析专员（官网）,运营/编辑/客服,运营,"运营,数据挖掘",3392892,2017-09-15 10:53:29
深圳,鼎付,深圳鼎付信息技术有限公司,"移动互联网,电子商务",福田区,"薪资高,环境好,福利多,氛围好",6k-9k,1-3年,数据分析员,金融类,风控,"金融,旅游,建模,风控,策略,量化",3589478,2017-09-13 10:47:51
深圳,腾拓科技,深圳市腾拓科技有限公司,"电子商务,企业服务",宝安区,"五险一金,周末双休,员工福利,员工体检",5k-7k,3-5年,数据分析师,产品/需求/项目类,数据分析,"旅游,电商,数据挖掘,SPSS",3388622,2017-09-15 10:31:57
深圳,卷皮,深圳卷皮网络科技有限公司,电子商务,南山区,"五险一金,浮动年终奖",13k-25k,3-5年,数据分析师/资深数据分析师（数据挖掘）,开发/测试/运维类,数据开发,电商,3457599,2017-09-15 14:31:41
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"国资背景,人才培养,待遇丰厚,环境高大上",8k-10k,1-3年,数据分析师,产品/需求/项目类,数据分析,"建模,统计,SPSS",3518580,2017-09-11 14:09:03
深圳,南方基金,南方基金管理有限公司,金融,福田区,"数据分析,数据挖掘,薪酬待遇优,金融行业",15k-30k,1-3年,数据分析工程师,开发/测试/运维类,数据开发,"金融,数据挖掘,大数据,建模,数据开发",3081790,2017-09-06 10:14:29
深圳,百丽,新百丽鞋业（深圳）有限公司,其他,南山区,"五险一金,定期体检,年度旅游,节日福利",5k-7k,1-3年,数据分析师,产品/需求/项目类,数据分析,"商业,业务运营,统计,SPSS,数据管理",3602556,2017-09-13 11:38:58
深圳,360企业安全,北京奇安信科技有限公司,"电子商务,企业服务",南山区,五险一金、餐补、带薪年假、节日福利,10k-20k,3-5年,安全数据分析师,产品/需求/项目类,数据分析,"信息安全,网络安全,逆向",3326714,2017-09-14 10:46:13
深圳,全棉时代,深圳全棉时代科技有限公司,"电子商务,其他",龙华新区,"发展前景好,晋升空间大,工作氛围好,公司福利好",5k-8k,1-3年,数据分析专员,产品/需求/项目类,数据分析,电商,3565825,2017-09-15 10:53:29
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,公司背景、行业前景、年终奖金,6k-9k,1-3年,稽核岗（数据分析）,金融,审计税务,,1780095,2017-09-13 14:56:22
深圳,vivo,维沃移动通信有限公司,移动互联网,福田区,"平台大,待遇好",15k-30k,3-5年,游戏数据分析师,产品/需求/项目类,数据分析,"资深,高级,大数据,游戏开发,建模,数值",3217820,2017-09-07 14:48:28
深圳,乐信,深圳乐信控股有限公司,移动互联网,南山区,"D轮融资,超棒团队,超棒环境,超棒福利",12k-20k,3-5年,风险数据分析师,开发/测试/运维类,数据开发,"金融,电商,高级,中级,反作弊",3454869,2017-09-12 15:28:18
深圳,互联港湾,深圳市互联港湾网络技术有限公司,"移动互联网,电子商务",南山区,"办公环境好,福利待遇好,技术大牛,薪酬高",25k-50k,5-10年,大数据分析师,开发/测试/运维类,数据开发,数据挖掘,3567695,2017-09-14 10:15:43
深圳,同致诚,深圳市同致诚土地房地产估价顾问有限公司,其他,福田区,"五险一金,年度体检,年度旅游",4k-6k,1-3年,数据分析员,产品/需求/项目类,数据分析,"大数据,数据库,SQL",3129577,2017-09-12 10:15:18
深圳,DJI大疆创新,深圳市大疆创新科技有限公司,"移动互联网,硬件",南山区,行业领航 福利优渥 年终诱人,15k-20k,1-3年,数据分析师,开发/测试/运维类,数据开发,"数据挖掘,机器学习,大数据,SPSS,python",3477783,2017-08-21 14:22:26
深圳,华泰期货,华泰期货有限公司上海世纪大道营业部,金融,福田区,"福利,薪酬",20k-40k,1-3年,数据分析师,开发/测试/运维类,数据开发,"高级,中级,初级,数据挖掘,SPSS",3505223,2017-08-21 10:06:20
深圳,海航通信,海南海航信息技术有限公司,"移动互联网,生活服务",南山区,集团公司、2折机票、假期福利,8k-10k,1-3年,互联网金融数据分析主管,运营/编辑/客服,运营,金融,3450323,2017-09-11 17:03:51
深圳,一元云购,深圳市一元云购网络科技有限公司,电子商务,龙华新区,互联网新秀；拟上市企业；福利好；年轻态,8k-10k,3-5年,数据分析师用户方向,运营/编辑/客服,运营,,3394711,2017-08-17 08:45:15
深圳,森香,深圳森香科技有限公司,金融,南山区,"扁平管理,五险一金,公司福利好,员工旅游",5k-8k,不限,数据分析,金融类,风控,"风控,EXCEL,SPSS,sas",3480487,2017-09-11 11:18:47
深圳,深圳中迈,深圳中迈数字医疗技术有限公司,"医疗健康,移动互联网",南山区,"数据分析,运营",8k-15k,3-5年,数据分析师,产品/需求/项目类,数据分析,"医疗健康,数据挖掘,SPSS,sas",3436717,2017-09-14 14:32:14
深圳,妙严科技,深圳市妙严科技有限公司,"移动互联网,企业服务",南山区,"移动互联网,扁平管理,智能硬件,公司氛围好",8k-16k,1-3年,数据分析师,产品/需求/项目类,数据分析,"大数据,商业,业务运营,数据挖掘,SPSS",3572398,2017-09-12 11:23:38
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",18k-30k,3-5年,22025-王者荣耀全球版 数据分析师（深圳）,产品/需求/项目类,数据分析,"游戏,SPSS",3579953,2017-09-07 11:43:30
深圳,贷金所,深圳前海贷金所互联网金融服务股份有限公司,"移动互联网,金融",福田区,"五险一金,周末双休,带薪年假,员工旅游",6k-8k,1-3年,数据分析师,产品/需求/项目类,数据分析,"金融,专员,SPSS",3605173,2017-09-13 16:54:27
深圳,一键科技,深圳市一键科技有限公司,"数据服务,企业服务",宝安区,"弹性工作,前景大好",6K-8K,3-5年,数据分析师,产品/需求/项目类,数据分析,"专员,大数据,数据挖掘",3245120,2017-09-11 13:07:31
深圳,招商证券信息技术中心,招商证券股份有限公司,"招聘,其他",南山区,"金融,科技",20k-35k,1-3年,数据分析中级经理,开发/测试/运维类,数据开发,,3434325,2017-09-06 15:19:31
深圳,今金贷,深圳市前海中胜金融服务有限公司,金融,南山区,"五险一金,周末双休,下午茶福利,员工旅游",8k-10k,1-3年,数据分析,产品/需求/项目类,数据分析,专员,3458228,2017-09-15 10:15:05
深圳,DJI大疆创新,深圳市大疆创新科技有限公司,"移动互联网,硬件",南山区,公司发展前景好 福利待遇行业领先,6k-10k,不限,数据分析专员（招聘方向）,综合职能类,人力资源,"招聘,统计,SPSS,数据管理",3614733,2017-09-15 14:42:40
深圳,小牛普惠,深圳市小牛普惠投资管理有限公司,金融,福田区,"互联网金融,年终奖,班车",19k-25k,5-10年,高级数据分析经理,金融类,银行,"金融,教育,风控,数据挖掘,SPSS",3577547,2017-09-15 13:33:36
深圳,劲嘉,深圳劲嘉集团股份有限公司,"其他,移动互联网",南山区,"上市公司,14薪,平台好,上升空间",15k-25k,1-3年,大数据分析师（产品向）,产品/需求/项目类,数据分析,"产品经理,用户体验,用户研究",3398851,2017-09-11 09:00:52
深圳,现金转转,鼎盛鑫金融服务（深圳）有限公司,金融,福田区,"上市背景,创业公司,扁平化管理,一流团队",15k-20k,1-3年,数据分析经理,产品/需求/项目类,数据分析,"大数据,数据挖掘,SPSS,sas",3283995,2017-09-13 16:16:00
深圳,卓越物业,深圳市卓越物业管理股份有限公司,企业服务,福田区,"交通便利,氛围轻松,福利健全,16薪",13k-18k,3-5年,数据分析经理,开发/测试/运维类,数据开发,数据挖掘,3515554,2017-08-22 17:53:10
深圳,有门金服,有门金服（深圳）信息技术有限公司,金融,龙岗区,每周4.5天工作日，发展空间大，福利好,4K-8K,10年以上,数据分析专员,产品/需求/项目类,数据分析,"大数据,可视化,助理,业务运营",3528225,2017-08-24 21:35:47
深圳,美利金融,天道计然（北京）信息科技有限责任公司,"移动互联网,金融",南山区,丰厚年终奖金 轻松的氛围 完善的晋升机制,8k-15k,1-3年,征信数据分析师,产品/需求/项目类,数据分析,"信息安全,征信,数据挖掘",3548509,2017-09-15 09:53:27
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"大平台,领导好,多发展,优福利",8k-16k,1-3年,业务分析岗（数据分析师）,产品/需求/项目类,数据分析,"金融,财务,统计,SPSS",3541042,2017-09-14 08:41:22
深圳,友宝,深圳友宝科斯科技有限公司,"O2O,移动互联网",南山区,"上市公司,发展空间大,领导好",4k-6k,1-3年,数据分析专员,市场/商务/销售类,市场/营销,统计,3603543,2017-09-13 14:26:35
深圳,投哪网,深圳旺金金融信息服务有限公司,金融,福田区,"带团队,施展空间大,公司氛围好,福利好",25k-30k,5-10年,高级数据分析师 （分析经理）,产品/需求/项目类,数据分析,"SPSS,sas,数据管理",3448247,2017-09-14 13:33:07
深圳,小赢科技,深圳市赢众通金融信息服务有限责任公司,金融,南山区,富诱惑力的薪酬、良好的发展机会,10k-20k,1-3年,金融数据分析师,产品/需求/项目类,数据分析,金融,2566136,2017-08-29 10:29:54
深圳,跳板网,深圳市跳板科技有限公司,"移动互联网,电子商务",罗湖区,"行业了解,信息收集强,逻辑思维强,踏实",3k-6k,1-3年,汽车数据分析员,运营/编辑/客服,运营,专员,3434460,2017-09-05 09:50:23
深圳,DJI大疆创新,深圳市大疆创新科技有限公司,"移动互联网,硬件",南山区,年终奖丰厚、晋升空间大,8k-15k,不限,数据分析专员（招聘方向）,产品/需求/项目类,数据分析,"大数据,统计,SPSS,数据管理",3323185,2017-09-13 11:47:25
深圳,中软泰达,深圳中软泰达科技有限公司,移动互联网,福田区,"Oracl,数据分析",5k-9k,1-3年,数据分析员,开发/测试/运维类,数据开发,"SQL,数据管理",3351724,2017-08-28 15:55:36
深圳,融通汇,深圳市融通汇科技有限公司,"移动互联网,金融",南山区,"互联网金融,活力",12k-24k,3-5年,风险数据分析,开发/测试/运维类,数据开发,"金融,中级,数据挖掘,sas,python",3219516,2017-08-24 15:34:59
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"中信系,大平台,奖金丰厚,领导好",10k-20k,不限,反欺诈数据分析师-小花-BT业务方向,金融类,风控,"金融,风控,审核",3429294,2017-09-14 08:41:22
深圳,邻里乐,深圳市光维通讯有限公司,"移动互联网,O2O",南山区,"大牛多,技术氛围好,保底15薪",25k-40k,5-10年,高级数据分析工程师,开发/测试/运维类,数据开发,"金融,大数据,数据挖掘",3550866,2017-09-14 14:14:16
深圳,黄金宝,深圳市中深黄金贸易有限公司,"移动互联网,金融",福田区,"舒适环境,周末双休,每日下午茶,员工旅游",6k-8k,1-3年,数据分析师,产品/需求/项目类,数据分析,"金融,SPSS",3550032,2017-09-14 09:29:52
深圳,云报关,深圳市慧通关网络科技有限公司,"企业服务,移动互联网",南山区,五险一金 带薪年假 扁平化,8K-15K,1-3年,大数据分析师,开发/测试/运维类,数据开发,,3436769,2017-09-05 15:47:57
深圳,鼎芯DXY,深圳市鼎芯无限科技有限公司,"数据服务,其他",南山区,"五险一金,带薪年假,年终奖,年底双薪",8k-12k,1-3年,数据分析师,开发/测试/运维类,数据开发,"r语言,SPSS,sas,数据管理",3605744,2017-09-13 17:53:08
深圳,前瞻网,深圳前瞻资讯股份有限公司,"数据服务,移动互联网",南山区,"晋升空间大,环境好,老板好,氛围好",5k-8k,1-3年,数据分析师,产品/需求/项目类,数据分析,"金融,运营,产品,策略,阅读",2972363,2017-08-17 09:43:47
深圳,赫美智科,深圳赫美智慧科技有限公司,金融,福田区,上市公司控股 互联网金融前50强,8k-14k,1-3年,数据分析师（用户画像）,设计,数据分析,"金融,大数据",2321635,2017-09-15 11:09:34
深圳,中安信业,深圳市中安信业创业投资有限公司,金融,福田区,"平台成熟,发展空间广",15k-25k,3-5年,高级数据分析师（数据建模方向）,开发/测试/运维类,数据开发,"银行,资深,算法,数据挖掘",3528427,2017-09-15 10:11:26
深圳,东方快车,深圳市东方快车投资管理有限公司,"金融,移动互联网",南山区,"周末双休,五险一金",6k-8k,1-3年,数据分析专员,产品/需求/项目类,数据分析,"金融,SPSS,sas",3221449,2017-08-21 09:16:05
深圳,美图公司,厦门美图之家科技有限公司,"移动互联网,硬件",南山区,福利待遇 国际化团队 海外市场机会,15k-30k,5-10年,资深数据分析师（海外产品）,产品/需求/项目类,数据分析,"高级,商业,数据挖掘,用户研究",3456935,2017-09-15 09:51:11
深圳,达飞金控,深圳达飞金融控股有限公司,"移动互联网,金融",罗湖区,"五险一金,专业培训,节日福利,绩效奖金",6k-12k,1-3年,数据分析师（呼叫中心）,开发/测试/运维类,数据开发,"中级,初级,SQL,数据管理",3183382,2017-09-12 18:43:59
深圳,我来贷WeLab,深圳卫盈智信科技有限公司,金融,南山区,"股票期权,年终奖金,绩效奖金,大数据量级",8k-15k,1-3年,财务数据分析,产品/需求/项目类,数据分析,"大数据,业务运营",2754872,2017-09-11 19:58:35
深圳,达飞金控,深圳达飞金融控股有限公司,"移动互联网,金融",南山区,360度海景办公,10k-15k,1-3年,反欺诈数据分析师,开发/测试/运维类,数据开发,银行,2694327,2017-09-12 18:44:00
深圳,Luxsens,苏州凯宏电子商务有限公司,电子商务,南山区,"升职空间大,国际化平台,美女帅哥",6k-12k,1-3年,数据分析师,开发/测试/运维类,数据开发,"支付,电商,数据挖掘,人工智能,运营",3508832,2017-08-21 16:55:01
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"国际化,福利好",15k-30k,3-5年,海外产品数据分析工程师,开发/测试/运维类,数据开发,"广告营销,数据挖掘,大数据",3328704,2017-09-06 14:57:46
深圳,黑石纪元互动科技,深圳市黑石纪元互动科技有限公司,"社交网络,O2O",南山区,"五险一金,双休,加班补助,节日福利",6k-8k,1-3年,数据分析师,开发/测试/运维类,数据开发,"SPSS,sas",3549484,2017-08-30 16:04:40
深圳,跳板网,深圳市跳板科技有限公司,"移动互联网,电子商务",罗湖区,"行业了解,收集信息强,逻辑强,踏实",3k-6k,1-3年,汽车数据分析员,产品/需求/项目类,数据分析,专员,3434499,2017-09-05 09:50:23
深圳,赛恩倍吉,赛恩倍吉科技顾问（深圳）有限公司,企业服务,龙华新区,弹性工作制 六险一金 保底13薪,6k-10k,1-3年,数据分析专员,开发/测试/运维类,数据开发,,2683580,2017-09-15 08:45:10
深圳,飞贷金融,深圳中兴飞贷金融科技有限公司,"移动互联网,金融",南山区,"大牛带队,发展空间大",12k-24k,3-5年,风控数据分析师/经理,金融类,风控,"大数据,sas",3393238,2017-09-15 15:01:55
深圳,你我互联,深圳你我互联信息技术有限公司,移动互联网,南山区,福利待遇,5k-7k,1-3年,数据分析专员,运营/编辑/客服,审核,,3529210,2017-09-14 09:14:33
深圳,海格物流,深圳市海格物流股份有限公司,其他,南山区,"周末双休,培训、福利,可接受应届,五险一金",5k-6k,1-3年,数据分析专员,产品/需求/项目类,数据分析,"大数据,统计,数据运营,数据支持",3603541,2017-09-13 14:26:25
深圳,海搜科技（深圳）有限公司,海搜科技（深圳）有限公司,移动互联网、社交网络,南山区,福利好，薪资高,30K-48K,3-5年,产品数据分析,产品/需求/项目类,数据分析,,3507307,2017-09-07 16:19:47
深圳,一元云购,深圳市一元云购网络科技有限公司,电子商务,龙华新区,互联网新秀；拟上市企业；福利好；年轻态,4k-6k,1-3年,数据分析专员（用户方向）,运营/编辑/客服,运营,,3394546,2017-08-17 08:44:41
